,0
145,9.00491459707774
146,0.6156203809474788
147,25.6816364423197
148,2.969997810993131
149,-8.112043809929327
150,-7.758866776957181
151,4.949456624396298
152,2.4796259054694705
153,2.8717447640035716
154,17.94265694610553
155,-1.7478324348132617
156,10.388776231884096
157,9.293296433465006
158,-6.212457335738404
159,-12.40733951694373
160,6.016770600603628
161,4.593400607389075
162,-9.890531475937951
163,-16.70013052092181
164,-5.529357137633421
165,7.205298595196732
166,4.443812864682947
167,-3.6335619379501596
168,-6.749325016988892
169,15.065961656633592
170,3.5604115760877426
171,-27.952834097757343
172,3.662799020722778
173,0.8004519397126877
174,6.930526597386846
175,-0.8856745066113638
176,-6.8502958876286595
177,-13.368728510264294
178,5.029112003490444
179,13.36835834592643
180,1.8441484224530516
181,5.196780139533604
182,13.304769198029524
183,-7.6981081269502685
184,11.653510181502824
185,12.656986409000318
186,-29.22938738516968
187,1.4180069954955004
188,-7.240344838100839
189,13.739046701716939
190,-14.634230520747925
191,-4.062904053406498
192,-8.489096474277204
193,-6.498507872406801
194,10.417425267607818
195,9.311259715621814
196,17.879363014056384
197,-12.37933961255076
198,5.484595957017756
199,1.1621345387078634
200,-10.026229908284403
201,10.077217118101487
202,-5.580611664380344
203,-2.1151730953993706
204,-3.6934349790891456
205,6.584138839701077
206,4.572511658115795
207,4.671080458783204
208,-7.907428326784796
209,12.18029764881724
210,18.801893157531975
211,10.909785428591274
212,-5.548113801686085
213,-9.372190612797144
214,13.629260519948257
215,-0.529503447615634
216,3.792711839051951
217,14.040529511591819
218,1.2012889058322869
219,-12.654032388268893
220,1.078161822505126
221,-21.760887406590093
222,9.82634596868931
223,2.2629107873870895
224,1.6441417543801367
225,-4.157189157257718
226,21.15559076243199
227,-2.1009950662386823
228,-1.6795816694216663
229,10.188408339898267
230,11.395765800138353
231,11.12233591400265
232,-11.026607941020536
233,4.2252853978717075
234,-14.92813531820356
235,0.050645691298264794
236,1.4478109570630473
237,9.028748409429996
238,-7.1801756045961564
239,-4.188955550451459
240,-5.657838428005272
241,2.0014392859372996
242,14.85731286872836
243,-22.394347397542088
244,-5.419327490518812
245,12.201455232543635
246,-17.128076643474856
247,4.919936912064597
248,2.86146785348643
249,-16.19990919172063
250,-5.461645381643403
251,7.745371970398829
252,-3.4036673580911296
253,2.6678358099035093
254,-4.101025577199765
255,7.7637992799453865
256,-8.745194229889519
257,4.923615275660609
258,8.577774282220448
259,4.885248825995525
260,-7.982819689552169
261,6.032518979716536
262,-7.46959469222022
263,-5.1241628271425235
264,-23.41698541835497
265,11.502669864521605
266,-3.3680755195261813
267,-19.03005433131026
268,3.687046843421074
269,4.3687143581955965
270,11.022298608203112
271,8.9979908935101
272,4.4304128618736005
273,4.321371802192763
274,5.65572809223852
275,-4.392327480713147
276,3.7781900416719942
277,4.438139025249683
278,8.285644763624205
279,2.629172637737634
280,12.080931296440786
281,-25.757035078940103
282,1.222769741634147
283,0.545130981476873
284,-1.5349610227515673
285,1.027664768519918
286,-8.378854075561437
287,-0.7059180214777105
288,9.753391387574299
289,4.192012107404811
290,15.852211717692763
291,-1.7187782998024916
292,6.2803914722089464
293,2.978196483421274
294,-22.667899433272712
295,17.525821968343436
296,9.790928512568403
297,2.9023365208426766
298,0.9563866132664561
299,5.927410178023616
300,6.582985237203547
301,-12.517375958169175
302,-23.895901225180538
303,8.02640222700791
304,18.988355680070406
305,8.049198354645544
306,-16.692206113251956
307,4.010596263698994
308,6.616821241167954
309,15.979208142120388
310,-4.348594768250381
311,15.541172161820024
312,-3.776639649685717
313,-3.6685352774176057
314,0.26742542772310374
315,-4.972379336699033
316,10.598366519167449
317,10.129097240787875
318,7.877145232664368
319,-4.415526475129342
320,11.545204312018814
321,-7.440154819999098
322,-2.710759165407536
323,-3.1193545615153146
324,-2.946763621208278
325,-2.272246092013468
326,15.151178473395053
327,2.642429151134629
328,-13.892238469701603
329,14.652081113738197
330,-19.279831063536193
331,3.7903882143996057
332,9.566748159917031
333,1.9317847770297654
334,-1.2165014932670317
335,-0.8467380347641218
336,7.114666208878643
337,0.2043570688172317
338,4.546533800006411
339,5.601347934336786
340,-17.872222795503486
341,-26.91133779484292
342,6.989285049225478
343,-5.34855200492109
344,19.5423786416338
345,11.31369130936168
346,19.445675215031578
347,-6.606763337947089
348,3.0239912972846446
349,8.29503626372073
350,1.9137220693867083
351,18.299489680298194
352,10.10965123096889
353,2.7793511930868666
354,9.274956037985906
355,-6.28906434501769
356,2.3083226390647242
357,12.198545699493177
358,14.539773577844226
359,7.981956449763834
360,5.936301358776856
361,17.051111476276635
362,-11.253905183205784
363,-18.12700857517757
364,9.001779316141999
365,-12.833475296736065
366,-14.125813764277718
367,8.434337319846925
368,-2.753060792611672
369,-8.568066214911076
370,9.232851748176985
371,-9.786488203116544
372,-7.736278445702821
373,6.263634173657529
374,5.792923305783095
375,-4.866397965918646
376,-8.66803106313037
377,5.022367500063179
378,-8.4280069425998
379,-20.579216250497886
380,-9.37442264061546
381,-11.279663156320805
382,3.7362845680275734
383,-5.191226374897269
384,10.070188111092627
385,-0.6778697915066523
386,4.296956219226523
387,8.127159322094887
388,-1.2161552668420414
389,-9.609157598005872
390,12.862040532161899
391,8.677948384875867
392,11.46258746587844
393,11.918976224258067
394,7.023967682321621
395,2.241850593782599
396,3.5678802435793897
397,-15.012460962611307
398,5.543033708227572
399,-8.31967261520833
400,-4.610491451319557
401,-16.48971518256584
402,1.6754677699012426
403,-11.026630098073865
404,-5.104472638571882
405,5.862912358654849
406,2.0024323998001408
407,12.015445607256641
408,-15.08538542577277
409,7.649161450347033
410,8.020358418982193
411,-4.505944997763664
412,-5.188788940403197
413,-14.895245447567763
414,9.70246206810023
415,-2.4154392895449033
416,-4.986540201450276
417,-3.7514735572937106
418,-10.87242549553423
419,-8.255075945812486
420,-12.244127807351688
421,-0.9455342614376372
422,4.003911358185979
423,-6.758403078604021
424,-0.7412624998717108
425,-2.864069117362956
426,-5.088545614340487
427,0.8336241276021723
428,-19.554246169088138
429,3.720092292492545
430,2.1055720112480403
431,-6.990311774348543
432,-21.27310514201377
433,0.8591436146830892
434,0.2457585673841458
435,-9.179266081068741
436,1.9029680648296323
437,18.799739033656703
438,6.108938491514486
439,4.391031370321796
440,-7.041654258102998
441,-10.213735266436593
442,6.239539674265549
443,-4.741071138696798
444,-13.113681456442205
445,-7.190834091240832
446,-11.125794959992682
447,14.189304140646351
448,6.350985176382341
449,-5.4514448303298195
450,4.868801968072428
451,-5.428478031383396
452,4.82115654869663
453,-2.602830131753856
454,-0.2846843222480353
455,7.546699897736263
456,-16.049391258551587
457,-5.241524134321475
458,11.641335316497214
459,11.434891102931802
460,-5.068080910796535
461,4.639243503016962
462,16.67728219232786
463,-20.1510188617746
464,0.371088407007113
465,0.694700975010882
466,-2.0540925944036563
467,8.703246330489746
468,-3.619982647813088
469,-8.84770157544514
470,-2.5246355259566586
471,23.340700410602384
472,-3.2982108679101874
473,3.630229507153197
474,8.604810528396728
475,-7.44622588342412
476,6.448935327267746
477,-10.516118584282736
478,0.2124878150257976
479,-1.635278014498224
480,-0.9065744520396846
481,1.8237275720184085
482,3.9251972825243735
483,12.147434375868528
484,15.202777560358369
485,6.308340778089327
486,-23.049542826455298
487,7.150613896205415
488,7.688747041431062
489,13.445003802891229
490,-8.495003328504927
491,10.20157728760551
492,3.8755320372730964
493,3.258294554147436
494,-0.15713806169499311
495,-5.540295441816805
496,-1.2293005024060712
497,6.831221339815364
498,-0.4090960451610792
499,6.784223012873117
500,31.30780302624795
501,6.0406405819550315
502,9.594830975590888
503,2.306097420154038
504,-3.9381151747207728
505,2.525043245420628
506,14.575464348693519
507,-6.187902508044672
508,12.304905878053205
509,-3.9944001786984895
510,-5.338618269294064
511,-1.5828791007508474
512,-3.8098382933266297
513,9.55033367765613
514,-11.406004848652596
515,9.649250676492798
516,-1.602861161151658
517,10.41158264225869
518,2.325893028989902
519,-4.34616030950274
520,12.078676450720453
521,19.959449696944436
522,-8.648602398458515
523,10.620740035968982
524,-0.750913704263342
525,15.352409995020903
526,11.699049011693182
527,1.0904050572736623
528,3.554999596764934
529,21.244966938336013
530,-12.891286977762745
531,5.314460550671514
532,-8.423901729351924
533,-7.114666255897976
534,-1.5402638763125882
535,12.605431026144636
536,-4.151208425453787
537,6.586182960412879
538,13.113636749228236
539,-4.145279774735004
540,-10.317027257554775
541,2.895358704958326
542,7.203631440625901
543,-3.9669270567553436
544,-11.960302092147193
545,20.815909390331804
546,1.7389516129506284
547,-0.9718251125295758
548,21.670061103702988
549,-3.223206456645964
550,6.635414808993788
551,5.314542720981896
552,-8.11197474023836
553,-11.574022314550525
554,-7.629712468138674
555,4.228971132005548
556,8.654576586640882
557,-6.003371096447624
558,5.6954349283047305
559,-16.857870118736127
560,16.560265775629368
561,8.57177863990481
562,-0.10617892924167616
563,30.389775963050035
564,-5.2003744158812815
565,-0.1759427985970592
566,9.154201041486866
567,-1.8261954529644875
568,2.4527834089115395
569,1.8006222474835654
570,-5.731327588609065
571,6.352155179931346
572,2.9328557184906208
573,-1.6408740945507967
574,-9.384366891514432
575,14.547407920940033
576,6.824984440117291
577,6.86300466025193
578,2.3769462208323113
579,11.021347369832013
580,-11.122231114484913
581,-12.262474208923729
582,4.712329866257464
583,-2.333508540951879
584,8.711714785381677
585,6.073927478116655
586,6.646612996270343
587,10.151056494155736
588,20.58851560601328
589,-10.148264241900584
590,10.902727680913916
591,-1.7990279581505866
592,-4.339206367468561
593,2.4490922443482317
594,0.4690060858476972
595,-6.45809335215191
596,9.439867241885658
597,0.9763962433291129
598,-0.2544629245599126
599,-6.427130832013187
600,3.3168080101611817
601,15.845235315291369
602,-13.575212214701647
603,8.426145662094985
604,3.137287498021634
605,-13.833103498360092
606,-5.657159130932672
607,2.7856622670371474
608,-0.30302069147002464
609,10.28551570256914
610,-1.1861070101425852
611,3.717317037730848
612,-0.6068646032910927
613,-2.6595857738327338
614,6.510272382149548
615,-6.324008136604601
616,6.633872436694219
617,15.529855935004703
618,5.484030774166163
619,10.596578811249119
620,-10.258561037772832
621,-13.676907275238735
622,4.77838483614142
623,-1.0405476577630597
624,10.100175318188295
625,-10.6251555532443
626,-21.93685628839265
627,15.910527099504918
628,-10.928676445978901
629,-5.480185270235403
630,30.552204003103153
631,-3.441429828797607
632,0.4478175322847231
633,10.985412365406306
634,0.12431904011109862
635,27.30544599859933
636,-2.6912202535790293
637,17.400114037901567
638,-6.09272565973476
639,1.2241366739973347
640,11.647470530920991
641,14.01843632836162
642,13.997180587929702
643,-8.562400798301873
644,-1.9348803442454994
645,-6.01423807722807
646,0.6370129102955999
647,-1.7775154001988058
648,-1.1525872588816988
649,18.495482542433113
650,17.485140418620492
651,4.970219040776652
652,-6.0035430392390685
653,-0.7523462860446672
654,17.45404615422604
655,3.8051281397608987
656,-10.04593084856193
657,3.454884376472851
658,-0.21753438089881527
659,-6.005871463588412
660,8.723728846031632
661,20.246144220360534
662,-16.758483387534174
663,-2.8601767153422353
664,4.627786463348219
665,-24.638555930914734
666,3.3920152398308896
667,-0.3616534253293675
668,9.516509215350222
669,6.214108971522493
670,-8.992752358292925
671,-13.326202743118682
672,-10.750735372209263
673,-2.234408651789285
674,-11.347675800935288
675,12.390153810776187
676,-4.504646999437424
677,-4.0430738413444285
678,-10.742227751956882
679,8.069934920018255
680,-4.47808744511517
681,-12.688818063964618
682,1.5382812103007268
683,-8.864196681119564
684,6.492555749048314
685,0.041431359914854804
686,2.144378004490087
687,-11.99036910516434
688,-5.68962521276061
689,12.591140294409266
690,3.154940995541412
691,6.780295181909433
692,0.0322102530810805
693,13.16532991175969
694,-5.2552115389332785
695,-7.047743237179246
696,14.063075311003981
697,3.8896148665695627
698,-16.65659047206269
699,-4.204888086242681
700,-13.307859199746343
701,2.636938236095335
702,-8.129023957924819
703,-3.440719622060845
704,-25.379691050748665
705,16.335847663311913
706,23.34536344466397
707,6.4311310885360795
708,24.13563539460088
709,28.546706910536273
710,-11.803620125414794
711,1.8435672630063396
712,-11.990600400807736
713,-5.7190144574211095
714,-2.1844319484168633
715,-5.057718248313677
716,-3.001506605636342
717,3.229196418792612
718,-14.468409883886595
719,-2.1338174751130787
720,7.7513174173527855
721,5.275145103278948
722,6.67152493791775
723,-10.317836259975987
724,-3.4111979679796987
725,-13.733857422508926
726,5.483678040871932
727,6.3001827211194295
728,9.362564678657929
729,9.718161669574657
730,-12.097202832600976
731,3.836368095585261
732,5.5617460396556195
733,-20.23955482616172
734,-1.6481092019864079
735,0.04724780719513355
736,-5.294032945813868
737,-19.102068035888536
738,2.0695992107592778
739,-5.0397309213898085
740,12.48234132292783
741,-1.6301819913029196
742,2.044214637298584
743,9.820249139645377
744,-14.201490124070538
745,12.380570431705284
746,1.0592121612042147
747,7.406525645426825
748,-0.8835194710516521
749,-2.0788948400260825
750,-3.689818936724812
751,-9.817152704215188
752,3.951411993004957
753,4.8134877429594205
754,-1.0060416793543854
755,14.2700216129567
756,-3.991828094101309
757,5.299006202116306
758,9.90865652966991
759,-5.08608239743472
760,-12.985900526070603
761,0.35014276731859006
762,-11.931375572557126
763,-16.0798467167046
764,-2.687846701915203
765,-2.7982263238000753
766,5.1745956644436175
767,6.020840184566233
768,12.193437207718414
769,2.7718067962595105
770,-7.159917973488184
771,-11.866106458057615
772,-1.8348381517681522
773,8.744001118234214
774,1.00611952895954
775,7.806197828794055
776,9.83275263707306
777,-0.1591951938674947
778,6.9018964994042165
779,-10.60914515049276
780,12.912465719837657
781,3.6369639061614514
782,-1.620602326630845
783,1.1094833231458154
784,8.129293918843992
785,-3.8425176872096127
786,5.230304553942869
787,19.496518608623862
788,0.5940180925349969
789,6.142422995173337
790,-4.8309566382385505
791,-13.156609423429858
792,-4.132233638208187
793,10.9557075102827
794,16.74813890598376
795,0.5774216385549916
796,-2.604520335084774
797,0.8232976887106703
798,-11.74791027198267
799,2.8803991246408636
800,-6.894906544455248
801,-14.872384487478728
802,4.5849721416252756
803,-14.346230566998367
804,-2.0178397828331613
805,-1.3304852246794554
806,5.245783875998905
807,-11.162447819708333
808,14.512572779960664
809,0.9040400012099629
810,6.71363042039332
811,5.699235836571159
812,4.77582044686404
813,15.742093880680862
814,8.335927929147296
815,4.714051849090533
816,11.543558679468497
817,3.438012861648495
818,-5.740142600951412
819,3.042034450871498
820,-0.35927411694731637
821,-2.1454592470939193
822,19.496307739174664
823,-3.343152767538423
824,4.684949313707106
825,14.369638436723585
826,10.260058159978488
827,-2.777707900198023
828,1.0216755289100339
829,9.12060768500977
830,-19.838039892477617
831,6.30199662637163
832,15.901868988568738
833,-5.109260790153703
834,1.320226497085482
835,15.046325705907535
836,-2.0909872001967473
837,1.2615477233910402
838,3.9170597452143188
839,-8.377059825056643
840,5.008649950603342
841,6.994868635903394
842,9.722703181693939
843,2.3299978545088966
844,-1.3235129218421986
845,10.902882622423165
846,-2.1991488619127106
847,-10.820312018979049
848,-19.034511163326666
849,2.5849519547630915
850,-0.0978789600935892
851,-8.173033424421233
852,19.325222101092077
853,15.609767685763789
854,0.4489526446343104
855,-12.268159391651693
856,7.293504320609181
857,6.8783387917136265
858,-0.9520869323189198
859,-2.766560252887412
860,18.403082533203126
861,-5.289508330054129
862,4.834066746217031
863,9.683231152108345
864,3.5151482229461064
865,6.067039275472377
866,0.5726052687151508
867,5.259179338605893
868,-18.053296730921513
869,2.602005925236936
870,4.15051945054778
871,-2.139317383638663
872,1.539316377039548
873,5.34474941790756
874,18.582199941423998
875,6.031094174354508
876,5.294082184937159
877,-0.16843262950496385
878,-1.3382908734483965
879,12.15824754714399
880,15.051066198105183
881,-8.314334271757454
882,-3.9804173245298218
883,-7.534967321362233
884,9.216679589356646
885,-4.108880527686164
886,-16.247511613594188
887,3.0169247504115027
888,-14.95455778982388
889,-2.838706570686758
890,14.577244011183268
891,5.358425400063631
892,-5.854577812298737
893,-7.0258971067545986
894,-17.22837364996216
895,-3.1551950873040298
896,1.6400288139872257
897,4.028958877154462
898,-7.862521138087423
899,2.9497586982954473
900,-8.857852510677958
901,24.742486267497927
902,-0.9878081137900723
903,-12.539036373664189
904,5.298057292148606
905,1.8375249143825036
906,7.609605276002832
907,13.285111928562248
908,-8.074502444380046
909,3.9694299890397553
910,1.2147860276827849
911,8.756153290365082
912,-8.75807936515004
913,1.9784865537767706
914,9.525723932449099
915,5.839843583190141
916,-8.696889133113196
917,-3.815089069831192
918,-15.41840231240262
919,2.8501121000427156
920,10.461679175954313
921,-11.524581977949047
922,-4.158362213421742
923,6.997610557006609
924,-9.050161723816185
925,-8.891688402157206
926,9.741771463339788
927,-9.714314125686283
928,-0.3361429235788369
929,8.641509644835509
930,-2.320783843289579
931,6.375952728011343
932,-9.167110899717454
933,-3.6218010106879976
934,22.496835336010246
935,2.8459231654821826
936,-9.7410195514678
937,-13.475611161562762
938,-8.090585017577583
939,-7.285506989592978
940,-3.8193973005759263
941,1.1627112892130282
942,20.282573292566102
943,3.1799806058289097
944,0.17260938350525623
945,-1.7415665135701284
946,-28.22187519841023
947,6.656789234508115
948,5.6762427214556865
949,6.973479965474825
950,-12.231409377070074
951,4.670390786905004
952,12.612022793864549
953,-5.841744841022377
954,2.4834315957305906
955,14.368598785144286
956,-12.318666740231182
957,5.201392643590236
958,10.246696822799427
959,-10.429477673218768
960,-4.463554821142553
961,-2.7134101419195886
962,-1.1981515262469555
963,18.99473877780763
964,1.8604011582910158
965,17.08558134090789
966,5.068795706170037
967,2.6364510275600055
968,3.1909465701945714
969,12.702345753707004
970,-2.583902081482228
971,3.989151937453572
972,-5.158216179779041
973,-11.71226193126907
974,-20.651421410152906
975,5.757344773731841
976,-1.690397505358027
977,21.69426283380578
978,14.371973220790261
979,5.043186451195894
980,8.078300844862591
981,-0.14165987250395262
982,15.178326913246773
983,18.32443728221295
984,16.045701315129065
985,-11.593959326853701
986,12.056124119893818
987,-9.229440503527297
988,0.16031467778217356
989,19.898706346440907
990,-3.5058625568800252
991,6.092710978089742
992,-8.445400839724048
993,-4.572367522716959
994,19.58868372126013
995,17.90299751990071
996,12.522448745632868
997,-10.109531717676512
998,-3.074148947362132
999,-16.64441988916787
1000,6.974210052726814
1001,-1.3842190975130517
1002,-2.7638206710982125
1003,10.95638216561878
1004,6.053385614898136
1005,-5.375746004027498
1006,-9.129881122820624
1007,11.159296279642403
1008,4.472467842938978
1009,9.432898522511861
1010,-2.5026304332119116
1011,15.551902555579918
1012,14.059888915727251
1013,-13.739191573926849
1014,7.034130796819786
1015,7.0811465991258675
1016,-5.096349965583975
1017,4.406414725611205
1018,3.215456466238937
1019,6.9724462060504635
1020,0.008975907958973961
1021,19.05794805723621
1022,2.9450914171675895
1023,-9.550023346709455
1024,-5.8346033189985995
1025,6.515309099968862
1026,-3.0745193477668975
1027,-1.7620158904109804
1028,1.8123563216108034
1029,11.154618740571985
1030,1.689585528710004
1031,-9.563121005178475
1032,8.143210182329533
1033,-2.656491707969489
1034,7.504844845092216
1035,7.490256539533493
1036,0.041081961979864245
1037,-3.971084477299579
1038,0.3557372031483399
1039,3.082156087656157
1040,-10.758322104470727
1041,10.297379484270314
1042,7.729970991487921
1043,-1.3130326905990088
1044,17.85084980370639
1045,-5.159212691116574
1046,-8.613949902042977
1047,-25.153110428737364
1048,-10.62368345023683
1049,5.781991518380567
1050,3.5927106468556644
1051,-16.733693160359074
1052,3.687725620039192
1053,-8.070966392530869
1054,0.20443211887195967
1055,-5.148988836176507
1056,-18.914507276075252
1057,-5.3048173745059675
1058,-7.169205539765823
1059,4.5935503903532116
1060,3.395736508372202
1061,-1.60172153664152
1062,1.975310320024364
1063,-5.383786509323636
1064,6.848184374075193
1065,0.7019454038946296
1066,-13.857417731463432
1067,8.213317077695464
1068,6.379197825267889
1069,18.16839712270557
1070,18.872832735359154
1071,-4.838471819723469
1072,10.077049787532662
1073,1.1292211889185355
1074,-1.0592227160539176
1075,14.883724553539828
1076,-1.762946691497958
1077,11.747235787037772
1078,4.807201464379132
1079,6.853689489706437
1080,-6.131616414082201
1081,11.516381035394966
1082,15.967006909926718
1083,3.2269673542689135
1084,-11.816929990050808
1085,2.1792191595488726
1086,-0.3397089068377759
1087,-1.0428413177448617
1088,5.6626975315575265
1089,0.7220399532253932
1090,12.489362122496694
1091,-11.785527437693387
1092,-10.146272879460104
1093,17.30886795626724
1094,-0.22134702920634375
1095,10.673177976414895
1096,-1.9500078077160667
1097,-4.879138809447624
1098,-3.896768411847021
1099,-5.949946534719085
1100,5.467664224924933
1101,5.098109751450114
1102,14.118817132872291
1103,0.16146130445924955
1104,-7.425284771838445
1105,5.133288163808193
1106,0.8090968637546403
1107,-14.049497242610565
1108,-15.438035928918868
1109,-11.287637679550883
1110,0.25619846996126605
1111,0.6492489092141954
1112,8.619157171170514
1113,-8.24583674251489
1114,4.628501569856224
1115,13.818362822921198
1116,-14.096939267454363
1117,-8.348499566253716
1118,-2.6937776172233763
1119,0.5546176396741367
1120,-19.916926241786676
1121,13.727252119380314
1122,7.4294325555900125
1123,-7.214514807304287
1124,3.223568333483876
1125,-0.4878794025067328
1126,8.016911518494204
1127,-17.873909628955747
1128,6.428980634971213
1129,-3.187395017689168
1130,-6.030319152905889
1131,3.9263906138307916
1132,-6.425862334019834
1133,-6.367189283585244
1134,-10.23263748340877
1135,3.670379150033317
1136,6.59005338691699
1137,5.869913554785621
1138,16.714679361490298
1139,-7.406120182532629
1140,-0.0913117759527986
1141,5.760710830525773
1142,5.037604951456085
1143,-1.0351551984186234
1144,1.1499397199466896
1145,11.928525794793975
1146,5.554860871841515
1147,-3.2892954526809826
1148,10.901535616397286
1149,1.8109672286836869
1150,-8.950821107498514
1151,-1.1568117171973284
1152,6.805361542344754
1153,5.95090366167012
1154,22.386423576627372
1155,3.1705593460016788
1156,-4.218448877359711
1157,0.8393483475346393
1158,3.5863967121152736
1159,18.48155337996152
1160,17.392214896297958
1161,0.3258496411747739
1162,-8.696431429166367
1163,6.783422309649488
1164,19.742503370411153
1165,-13.879592475307392
1166,-4.012480967780908
1167,7.571228086242579
1168,-2.771578417126027
1169,2.8729879784280223
1170,2.980772040192511
1171,-7.355740472698296
1172,-9.916856544995046
1173,-11.708135121804759
1174,14.028036721799513
1175,5.1552873650613495
1176,0.8470114189294669
1177,13.777569418218365
1178,7.558997411294651
1179,29.251916428235297
1180,2.8272216121032225
1181,-15.38415548285694
1182,14.52633968471804
1183,-18.368942652077173
1184,-2.098504876371264
1185,-0.9663692847827361
1186,12.704681542966224
1187,11.151676918123444
1188,-7.436837660440418
1189,-2.8210267112105862
1190,-10.272478489756066
1191,8.07499965663196
1192,-16.540613682053575
1193,-1.4176591503483023
1194,-9.655084019241238
1195,5.764636720369209
1196,-14.64006384328533
1197,4.3892789708357824
1198,-3.140313637495569
1199,-2.60294996246394
1200,2.5790562327700406
1201,-7.669899377563739
1202,-10.027606629432078
1203,-7.087731576322181
1204,1.1211761036672407
1205,9.312850612810575
1206,-2.420859117481507
1207,7.076555158874115
1208,15.394756907040062
1209,10.025740096991331
1210,-14.670538813696195
1211,12.010341337097936
1212,4.340416262544327
1213,-0.7332974340166349
1214,-6.8488896854970065
1215,17.543029847960966
1216,-1.6696205085702673
1217,5.163748694589524
1218,0.0011651142989069774
1219,7.198570953145238
1220,-3.737112242304234
1221,-4.500210348988615
1222,13.885871403974418
1223,-4.7893775186825795
1224,-7.005229103951875
1225,-11.515566941938745
1226,5.163598852655219
1227,-13.516273851834855
1228,2.7373033586803985
1229,15.164301066252214
1230,-5.351677548423674
1231,2.844849267664611
1232,-5.231166434503493
1233,-2.801936124728675
1234,3.0717425656255632
1235,7.580944314925265
1236,-3.429735746324087
1237,2.915953234326127
1238,12.149188843213638
1239,-9.068361821159515
1240,10.635648121102072
1241,-7.896622287575585
1242,-7.077324329514628
1243,2.88650113848412
1244,1.4548784127979537
1245,-1.6681748055868586
1246,13.269499110220469
1247,7.582917202766327
1248,10.918412369211056
1249,-8.061726789357344
1250,-3.6579406331229842
1251,6.656942304599996
1252,-3.8182781179808583
1253,-15.714003422446467
1254,12.132649470229293
1255,2.4975270136014798
1256,-7.371797485386136
1257,1.4795051403620094
1258,-3.7804420323306065
1259,-10.284817313055468
1260,-11.434158817991
1261,-16.968463412879878
1262,13.459602656349368
1263,-4.024871042991396
1264,0.6251971932834761
1265,-0.34869442075810997
1266,15.842618017803415
1267,-10.9178710954345
1268,1.856146154381661
1269,-14.624892792053966
1270,6.148209334474209
1271,-9.86075983771857
1272,-15.76794690970021
1273,15.193811382075722
1274,-1.8951690677389044
1275,13.764313113172896
1276,9.032126597667036
1277,9.108619488441086
1278,9.33184158997095
1279,12.01250225566986
1280,2.2289552369783476
